"project","organization","location","latitude","longitude","buffer_radius_m","date_detected","field_of_view","scientific_name","common_name","species_rank","species_class","age_class","sex","number_individuals","id_by","daily_weather_station_nm","daily_weather_station_elevation","daily_weather_station_distance","daily_min_temp","daily_max_temp","daily_mean_temp","daily_total_rain_mm","daily_total_snow_cm","daily_precipitation_mm","daily_snow_on_ground_cm","hourly_weather_station_nm","hourly_weather_station_elevation","hourly_weather_station_distance","hourly_temp","hourly_dew_point","hourly_rel_humidity","hourly_precipitation_mm","hourly_wind_direction","hourly_wind_speed","hourly_visibility_km","hourly_station_pressure","hourly_humidex","hourly_wind_chill","hourly_weather_attributes","camera_make","camera_model","serial_number","image_comments","tag_comments"
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-07 12:02:53","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.7,17.1,14.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-07 12:02:53","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.7,17.1,14.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-07 12:02:54","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.7,17.1,14.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-08 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",9.7,17.1,13.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",15.4,12.7,83,NA,25,20,NA,98.76,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-09 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",12.6,24.2,18.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",19.9,11.8,59,NA,27,12,NA,99.55,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-10 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",10.8,24.2,17.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",22.8,12.8,53,NA,7,14,NA,99.68,25,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-11 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",10.6,17.4,14,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",12.3,12,98,NA,27,10,NA,100.38,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-12 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",10.2,17.8,14,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",13.8,12.6,92,NA,7,4,NA,100.09,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-13 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",9.8,18.9,14.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",15.8,11.8,77,NA,28,5,NA,100.13,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-14 10:13:53","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.9,14.5,13.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-14 10:13:54","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.9,14.5,13.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-14 10:13:55","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.9,14.5,13.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-14 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",11.9,14.5,13.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",12.5,10.3,86,NA,31,11,NA,100.55,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-15 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",9.9,14.8,12.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",12.4,11.1,92,NA,11,8,NA,100.48,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-16 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.4,14.7,11.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",10,4.9,70,NA,6,10,NA,100.77,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-17 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",2.1,14.3,8.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",12.2,2.3,51,NA,5,7,NA,100.8,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-18 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE CS","81.70m","37km",8,16.7,12.3,NA,NA,0,NA,"FORT GOOD HOPE CS","81.70m","37km",13.6,6.4,62,0,7,7,NA,100.39,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-19 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",6.5,19.4,13,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",16.4,5.6,48,NA,11,13,NA,100.37,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-20 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4.2,20.8,12.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",18.3,4.8,41,NA,11,28,NA,100.3,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-20 23:21:40","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4.2,20.8,12.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-20 23:21:40","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4.2,20.8,12.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-20 23:21:41","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4.2,20.8,12.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-21 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",5.5,21.8,13.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",18.5,7.7,49,NA,14,21,NA,100.27,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-22 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",6,21.9,14,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",17.9,8.4,53,NA,3,7,NA,100.29,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-23 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",5.6,24.4,15,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",20.4,9.1,48,NA,13,16,NA,100.08,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-24 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",9.2,21.7,15.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",15.5,10.1,70,NA,34,5,NA,99.91,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-25 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",9.7,21.4,15.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",17.6,10.8,64,NA,33,7,NA,99.61,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-26 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",7.6,16.2,11.9,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",11.3,7.4,77,NA,2,5,NA,100.03,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-27 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",3.3,13.2,8.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",8.2,4.2,76,NA,4,13,NA,100.74,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-28 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",2.9,14,8.5,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",11.3,2.3,54,NA,7,21,NA,100.59,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-08-29 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-2.8,16.1,6.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",10.6,1.7,54,NA,34,6,NA,100.47,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-12 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-4.3,6.6,1.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",3.1,-0.3,79,NA,30,20,NA,101.4,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-13 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-6.7,7.8,0.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",2.4,-3.3,66,NA,18,10,NA,101.69,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-14 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-1.2,7.3,3.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",3.8,-0.1,76,NA,25,9,NA,101.03,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-15 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-5.7,8.9,1.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",4.4,0.5,76,NA,7,10,NA,101.33,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-16 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-3.5,10.6,3.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",4.4,0.2,74,NA,6,7,NA,100.91,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-17 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-0.8,17.4,8.3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",10.3,4.2,66,NA,33,5,NA,100.27,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-18 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4.4,15.2,9.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",10.5,5.1,69,NA,32,9,NA,98.84,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-19 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",5.6,15.8,10.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",11.5,5.3,65,NA,25,16,NA,99.32,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-19 12:04:42","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",5.6,15.8,10.7,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-20 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",3,13.7,8.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",10.1,2.5,59,NA,25,12,NA,99.77,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-21 11:27:39","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",1.7,13.1,7.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-21 11:27:40","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",1.7,13.1,7.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-23 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-1.7,14.9,6.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",8.5,3.8,72,NA,5,8,NA,99.17,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-24 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4,9.2,6.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",6.5,3.7,82,NA,22,5,NA,98.46,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-25 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",3.5,4.8,4.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",4.1,3.9,98,NA,27,21,NA,98.58,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-26 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",2.1,6,4.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",2.9,2.6,98,NA,25,15,NA,99.51,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-27 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-1,6.9,3,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",4.8,2.4,84,NA,6,10,NA,99.82,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-28 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",4.3,6.5,5.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",5.8,5.6,99,NA,26,16,NA,99.02,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-29 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-0.2,5.7,2.8,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",3.3,2.8,96,NA,25,13,NA,101.22,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-09-30 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-3.2,10.4,3.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",2.7,2.3,97,NA,7,10,NA,101.49,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-10-01 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",1.7,6.6,4.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",4.5,3.3,92,NA,14,5,NA,100.47,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-10-02 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-1.8,12,5.1,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",6.8,4.9,88,NA,6,8,NA,100.14,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-10-03 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",2.1,14.6,8.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",8.8,5.4,80,NA,12,4,NA,98.89,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-10-04 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",5.9,13.3,9.6,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",10.2,2.9,60,NA,26,14,NA,99.13,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-10-05 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",-1.6,12,5.2,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",6.3,3.5,82,NA,2,3,NA,99.07,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
"Tuyeta Biodiversity Project","NWTBM","TUY-RRP-004-18",66.013213,-129.223652,NA," 2020-10-06 12:00:00","WITHIN","NONE","NONE","VNA","NONE","VNA","VNA","VNA","Laura Nicole Stewart","FORT GOOD HOPE A","81.40m","36km",1.9,6.9,4.4,NA,NA,NA,NA,"FORT GOOD HOPE A","81.40m","36km",2.6,0.6,87,NA,29,13,NA,100.57,NA,NA,NA,"RECONYX","HF2 PRO COVERT","HLPXGM10050239","",""
